"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1086412919263322112","Fri Jan 18 23:59:59 +0000 2019","0","Krn bikin kesel Jokowi yaa? ","1086412919263322112","","","in","","0","0","0","https://x.com/undefined/status/1086412919263322112","164778726",
"1086412896844709888","Fri Jan 18 23:59:53 +0000 2019","0","Untuk atasi banjir Jakarta Jokowi berencana panggil Avatar dan katara Pengendali Air.","1086412896844709888","","","in","","0","0","0","https://x.com/undefined/status/1086412896844709888","465375962",
"1086412873822199808","Fri Jan 18 23:59:48 +0000 2019","0","NGAKAK! Netizen Sampai Hitung Berapa Kali Jokowi Melirik Kertas Contekan Saat Debat Pilpres | PORTAL ISLAM https://t.co/dZ6qpyqNFg","1086412873822199808","","","in","","0","0","0","https://x.com/undefined/status/1086412873822199808","938267417553391616",
"1086412871423016960","Fri Jan 18 23:59:47 +0000 2019","0","Jokowi: saya tidak punya beban masa lalu sehingga enak dalam bekerja. Rakyat menjawab: memang bapak tak punya beban masa lalu tapi memberikan beban pada anak cucu kedepan. @rockygerung @haikal_hassan @ILCtv1 @fia0764 https://t.co/46Z0SPEwR9","1086412871423016960","https://pbs.twimg.com/media/DxO2u3NUwAAhgn1.jpg","","in","","0","0","0","https://x.com/undefined/status/1086412871423016960","737699286889025536",
"1086412863516770304","Fri Jan 18 23:59:45 +0000 2019","0","@sandiuno Bupati Karawang Ikut Klarifikasi soal Pernyataan Sandiaga Uno di Debat Capres - https://t.co/3arNDlR0xs https://t.co/7VwDOcUGU3","1086412863516770304","","sandiuno","in","","0","0","0","https://x.com/undefined/status/1086412863516770304","119691957",
"1086332820677550080","Fri Jan 18 23:59:35 +0000 2019","0","@faizalassegaf @prabowo @jokowi Itu jg bisa di sebabkan arah politik jokowi akhir² ini merangkul kelompok di luar pendukung jokowi untuk bergabung tapi demikian juga pengaruh arah politik jokowi juga banyak pendukung setia jokowi meninggalkan jokowi.","1086412820395094016","","faizalassegaf","in","","0","0","0","https://x.com/undefined/status/1086412820395094016","999549494",
"1086412752384487427","Fri Jan 18 23:59:19 +0000 2019","0","RT @maspiyuuu: NGAKAK! Netizen Sampai Bikin Video Hitung Berapa Kali Jokowi Melirik Kertas Contekan Saat Debat Pilpres DEBAT PILPRES 2019 bisa masuk Guinness World Records sebagai DEBAT PILPRES TERLUCU SE-DUNIA... https://t.co/b9sn6k7GRy https://t.co/2Vu82zOncy","1086412752384487427","","","in","","0","0","0","https://x.com/undefined/status/1086412752384487427","440529208",
"1086332820677550080","Fri Jan 18 23:59:15 +0000 2019","0","@faizalassegaf @prabowo @jokowi Kapan non aktif dari dunia?","1086412735531778049","","faizalassegaf","in","","0","0","0","https://x.com/undefined/status/1086412735531778049","1082641676940656640",
"1086412723770994688","Fri Jan 18 23:59:12 +0000 2019","0","Pak capres hapuskan weekend harus bekerja bagi para jomblo seperti hamba.","1086412723770994688","","","in","","0","0","0","https://x.com/undefined/status/1086412723770994688","424055826",
"1086412721485078529","Fri Jan 18 23:59:12 +0000 2019","0","TV One masih pagi udah nayangin timses Capres yang debat sambil ngotot.","1086412721485078529","","","in","","0","0","0","https://x.com/undefined/status/1086412721485078529","2421581688",
"1086412719287226368","Fri Jan 18 23:59:11 +0000 2019","0","Cieu nyontek pak jokowi bong @Denar31446322 @yusuf_dumdum @Dennysiregar7 @ruhutsitompul ","1086412719287226368","","","in","","0","0","0","https://x.com/undefined/status/1086412719287226368","1013039595464769536",
"1085926918057164801","Fri Jan 18 23:59:08 +0000 2019","0","@Qomariy53633940 @jokowi @EkoSandjojo @anwsanusi @taufikmadjid71 @fachrilabalado Luar biasa pak jokowi ini","1086412707895472128","","","in","","0","0","0","https://x.com/undefined/status/1086412707895472128","1082216944017727488",
"1086412682318802947","Fri Jan 18 23:59:02 +0000 2019","0","Erick Thohir: Paslon 1 @jokowi tidak punya beban masa lalu. Jadi janji janji bukan beban jangan berharap janji akan dipenuhi. Paham? #PrabowoIndonesiaMenang","1086412682318802947","","","in","","0","0","0","https://x.com/undefined/status/1086412682318802947","55300590",
"1086412654241996801","Fri Jan 18 23:58:55 +0000 2019","0","Program Jokowi Maruf utk pencegahan terorisme dilakukan melalui peta radikalisme supaya menghilangkan atau menekan paham-paham Radikal dan intoleran. Keren banget nih!!! #Debat1TerbuktiKerjanya","1086412654241996801","","","in","","0","0","0","https://x.com/undefined/status/1086412654241996801","1075735298250747904",
"1086237888721764352","Fri Jan 18 23:58:51 +0000 2019","0","@FredyBastian3 @ILCtv1 @karniilyas @jokowi @prabowo Menghibur diri.... Cebong mabok sekolam️","1086412637196275713","","FredyBastian3","in","","0","0","0","https://x.com/undefined/status/1086412637196275713","1429860482",
