"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1121926908982251520","Fri Apr 26 23:59:54 +0000 2019","4"," Hati-hati Pak Jokowi jika terjadi people power maka anda akan finis anda akan selesai. Ciptakanlah Pemilu yang jujur dan adil . #BentukTPFkecuranganPilpres #AuditForensikKPU #Pemilu2019 #2019PrabowoPresidenRI https://t.co/9aFRo40nty","1121926908982251520","","","in","","0","0","2","https://x.com/undefined/status/1121926908982251520","2401562473",
"1121743616446066689","Fri Apr 26 23:59:47 +0000 2019","0","@CintaNKRI12 @jokowi Ini lah kpu lebih dari kpu...jaluk e menang e dewe.......itu kemaren saya denger lagu di angkot judul nya.. orang gila mah bebas...orang gila mah bebas...dandut koplo","1121926882138570752","","CintaNKRI12","in","","0","0","0","https://x.com/undefined/status/1121926882138570752","1086519244286619649",
"1121760505838706688","Fri Apr 26 23:59:46 +0000 2019","2","@ira_dyahloka Selalu ada berqah di balik keburukan Keyakinan Hati yg akan memenangkan di setiap perjuangan #Prabowo_Sandi menang!!!!!!!.... Yg suka..Rt &amp; Follow https://t.co/GqWIUM7Sdt","1121926875222118400","https://pbs.twimg.com/media/D5Hiiu8UIAAXMEY.jpg","ira_dyahloka","in","","0","0","0","https://x.com/undefined/status/1121926875222118400","1067908485801623552",
"1121714725300031488","Fri Apr 26 23:59:28 +0000 2019","0","@Kata_emak @PASmantaf @JagaJokowi @budimandjatmiko @jokowi @KHMarufAmin_ Bisikan semut dan nyamuk...","1121926801146564608","","","in","","0","0","0","https://x.com/undefined/status/1121926801146564608","1032496289299095552",
"1121926799871684608","Fri Apr 26 23:59:28 +0000 2019","0","Soal Pertemuan Zulkifli Hasan dan Jokowi Ini Kata Sandiaga https://t.co/HOlRn1LAwC https://t.co/ELDsVtP6M6","1121926799871684608","https://pbs.twimg.com/media/D5HieoKW0AAS4d1.jpg","","in","","0","0","0","https://x.com/undefined/status/1121926799871684608","1086993103595008000",
"1121926798814539776","Fri Apr 26 23:59:27 +0000 2019","0","Kalau Benar ini adalah Sikap Paling BIADAB. Pemilu memakan Korban Hingga 230 Orang Meninggal namun harus dilukai oleh orang orang yang tidak Punya Hati Yang Biadab tidak Menghargai Jerihh Payah Petugas... https://t.co/L9qtWwXXi1","1121926798814539776","","","in","","0","0","0","https://x.com/undefined/status/1121926798814539776","311888432",
"1121850319552565248","Fri Apr 26 23:59:26 +0000 2019","1","@marc_fx03 @ptadil12 @armegantara10 @pvtrikp @kumparan Loh anda sendiri topik ke sini bertanya ke sana. Persis jokowi pakai anu sama apaaa.","1121926794968363008","","marc_fx03","in","","0","1","0","https://x.com/undefined/status/1121926794968363008","990658484193513473",
"1121926793018036224","Fri Apr 26 23:59:26 +0000 2019","15","Gak habis pikir sama kelakuan @KPU_ID . Hari gini msh ngelas-ngeles. Alasan ini alasan itu. Menghilangkan jejak. Emang ini msh tahun 2014? Pemilu di Indonesia ini di sorot dunia. #KPUJanganJiplakQuickCount","1121926793018036224","","","in","","0","1","10","https://x.com/undefined/status/1121926793018036224","1004757623063756800",
"1121708853115011072","Fri Apr 26 23:59:24 +0000 2019","0","@MSApunya @fadlizon @mohmahfudmd #ProfesorNOLKoma Profesor mental pecundang ya kaya gini liat aja tahun kemarin pas dukung @prabowo Sorry dari awal saya orang bodoh yg milih2 mengagumi orang pinter karena pejuang dan pecundang Itu beda tipis.","1121926782548987909","","MSApunya","in","","0","0","1","https://x.com/undefined/status/1121926782548987909","1067327605026697216",
"1121926753247608832","Fri Apr 26 23:59:17 +0000 2019","0","Iya ini yg terjadi di kecamatan pleret bantul jika 2014 @jokowi kalah di pleret Tahun ini bukan hanya menang Tapi memang teball pake bgt","1121926753247608832","","","in","","0","0","0","https://x.com/undefined/status/1121926753247608832","470138308",
