"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1087500080356065280","Mon Jan 21 23:59:58 +0000 2019","0","#BahayaItuSederhana | Abu Bakar Baasyir Memang Harus Bebas dan Ini Bukan Soal Jokowi https://t.co/OeohcOfU6F lewat @mojokdotco |","1087500080356065280","","","in","","0","0","0","https://x.com/undefined/status/1087500080356065280","189993774",
"1087478064248848384","Mon Jan 21 23:59:57 +0000 2019","0","@dikasman_73 @mohmahfudmd @Serabie Saya bantu jawab syarat nya pemilu sudah mau dekat...","1087500075411025920","","dikasman_73","in","","0","0","0","https://x.com/undefined/status/1087500075411025920","1031409734643986432",
"1087500072089137152","Mon Jan 21 23:59:56 +0000 2019","0","Komite Explorasi Nasional (KEN) yang dibentuk pemerintah Jokowi pada tgl.12-6-2015 telah menemukan cadangan Minyak dan Gas di Indonesia Timur sebesar 5.2.miliar barrell untuk Minyak sebanyak 2.7.miliar barrel &amp; untuk Gas14.TCF Gas #PilihYangPastiJokowi","1087500072089137152","","","in","","0","0","0","https://x.com/undefined/status/1087500072089137152","137245702",
"1087195972382289920","Mon Jan 21 23:59:54 +0000 2019","0","@dtono88 @Ferdinand_Haean @jokowi Ohhhh...ada ya mcm itu ? Mantap x bahhh. Macam betul aja kau","1087500064631603200","","dtono88","in","","0","0","0","https://x.com/undefined/status/1087500064631603200","1040495600779685888",
"1087375383555493888","Mon Jan 21 23:59:40 +0000 2019","0","@hnurwahid @jokowi Oooh ... sekarang sisdurnya diumumin dulu baru dilakukan kajian mendalam ... Rezim mundur (diumumin dulu baru kajian sisdur)","1087500003080192000","","hnurwahid","in","","0","0","0","https://x.com/undefined/status/1087500003080192000","482761374",
"1087499993550737409","Mon Jan 21 23:59:37 +0000 2019","5","Walaupun saya Pendukung Pak @jokowi sejak 2012. Perlu @AkunTofa ketahui Ibu kandung Pak @prabowo masih Keluarga Besar kami di Silsilah Lapian. Jawaban @AkunTofa di twit ini ga nyambung.. Mau nomor urut 2 pun Anda adalah Caleg PAN. Buktikan terpilih Masbro.","1087499993550737409","","","in","","0","0","2","https://x.com/undefined/status/1087499993550737409","232302233",
"1087499986676269056","Mon Jan 21 23:59:36 +0000 2019","0","Ke depan jika Pak Prabowo jadi presiden saya usul acara klompecapir dilakukan lagi biar Indonesia bisa swasembada pangan dan energy","1087499986676269056","","","in","","0","0","0","https://x.com/undefined/status/1087499986676269056","1037776537989218305",
"1087499977293651969","Mon Jan 21 23:59:34 +0000 2019","0","Kira kira nih. Berapa kali Jokowi ngeluarin Statement rencana sesuatu. Tapi di gagal gagalin sendiri. Agak sering lho itungannya https://t.co/uCrZ8e4req","1087499977293651969","","","in","","0","0","0","https://x.com/undefined/status/1087499977293651969","111852395",
"1087326091553910784","Mon Jan 21 23:59:32 +0000 2019","0","@fadlizon @tribunnews Maksudnya bgmn ini urusan pemilu itu urusan orang Indonesia kok malah ini ada tagline seperti ini? Drpd ngomongin potensi kecurangan mending ngurusi potensi bencana dan mitigasinya ","1087499970733793281","","fadlizon","in","","0","0","0","https://x.com/undefined/status/1087499970733793281","995813808097579009",
"1087479465603563521","Mon Jan 21 23:59:30 +0000 2019","0","@komangagus_pw @iikaseptia @kukuhyuliantoro Pribadi yang sederhana dengan segudang prestasi itulah beliau @jokowi #PilihYangPastiJokowi","1087499962273787904","","komangagus_pw","in","","0","0","0","https://x.com/undefined/status/1087499962273787904","84343988",
"1087499938353815552","Mon Jan 21 23:59:24 +0000 2019","0","Remaja Tulis: Bodohnya orang Islam yang Milih Jokowi Langsung Ditangkap Anak China Bilang Tembak Jokowi dan Bakar Rumahnya Bebas! Adilkah? https://t.co/bZIamM2ZDU","1087499938353815552","","","in","","1","0","0","https://x.com/undefined/status/1087499938353815552","962348570",
"1087499915037757440","Mon Jan 21 23:59:19 +0000 2019","0","(DETIKCOM | Jokowi vs Prabowo di 5 Survei Terakhir) https://t.co/X6uDeVAlF1 #pemilu #pemilu2019","1087499915037757440","","","in","","0","0","0","https://x.com/undefined/status/1087499915037757440","968428811107819521",
"1087478064248848384","Mon Jan 21 23:59:17 +0000 2019","0","@mohmahfudmd Prof tolong beri masukan untuk pak Jokowi agar tidak hanya mendengar Yusril","1087499909358444544","","mohmahfudmd","in","","0","0","0","https://x.com/undefined/status/1087499909358444544","997643812414488576",
