"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1075178893156347905","Tue Dec 18 23:59:58 +0000 2018","0","Ok jokowi pernah jadi imam sholat","1075178893156347905","","","in","","0","0","0","https://x.com/undefined/status/1075178893156347905","169355483",
"1075018026200707072","Tue Dec 18 23:59:56 +0000 2018","0","@jokowi # pak de owi lanjutkan negara ini butuh pemimpin yang bekerja dengan ikhlas...salam 1 jari","1075178883966619648","","jokowi","in","","0","0","0","https://x.com/undefined/status/1075178883966619648","984210027413028864",
"1074925090683334656","Tue Dec 18 23:59:52 +0000 2018","0","@Triyant11760697 @roninkhalid ini juga simbol jakck mania bro... beda dngan one for jokowi and to for prabowo","1075178868242231297","","Triyant11760697","in","","0","1","0","https://x.com/undefined/status/1075178868242231297","945957627309125632",
"1075178846041780224","Tue Dec 18 23:59:47 +0000 2018","0","Respons Cepat Jokowi Jembatan Darurat Batang Kalu Telah Difungsikan https://t.co/QIg1h02G1F","1075178846041780224","","","in","","0","0","0","https://x.com/undefined/status/1075178846041780224","71232432",
"1075031790484566017","Tue Dec 18 23:59:38 +0000 2018","0","@Dahnilanzar Inilah ketidakadilan rezim Jokowi. Makin jelas rezim Jokowi berpihak pada aseng dan bukan berpihak pada rakyat dengan rakyat itu hanya pencitraan. #2019GantiPresiden wajib #2019PrabowoSandi pilihan rakyat terbaik.","1075178807412183040","","Dahnilanzar","in","","0","1","0","https://x.com/undefined/status/1075178807412183040","3167479517",
"1074702220224978944","Tue Dec 18 23:59:37 +0000 2018","0","@TranceX9 Karena Prabowo : 1. apa ya..? 2. ..","1075178802936930304","","MorganFreaxman","in","","0","0","0","https://x.com/undefined/status/1075178802936930304","1038258305850736640",
"1075178799795302400","Tue Dec 18 23:59:36 +0000 2018","0","Ayo sukseskan pemilu 2019 #indonesiabisa #indonesiadamai","1075178799795302400","","","in","","0","0","0","https://x.com/undefined/status/1075178799795302400","1060916799548547072",
"1075039198137253889","Tue Dec 18 23:59:26 +0000 2018","1","@dianyounee @RamliRizal Gagal gagal dan gagal lagi. Gagal di hampir semua bidang. Gagal ini gagal itu... Pantes kalo pak prabowo bilang bisa punah kalo sampai kalah dicurangi lagi di 2019. Coba yg jago bikinin video pendek kumpulan gagal2nya","1075178759802605568","","dnyn_ee","in","","0","0","0","https://x.com/undefined/status/1075178759802605568","1032209315032051712",
"1075178749136650240","Tue Dec 18 23:59:24 +0000 2018","0","#News: Jika PKS Menang Pemilu 2019 PKB Dihapus SIM Seumur Hidup https://t.co/0oGGvgLItT | Depok News","1075178749136650240","","","in","","0","0","0","https://x.com/undefined/status/1075178749136650240","1599977928",
"1075018026200707072","Tue Dec 18 23:59:18 +0000 2018","0","@jokowi Mantap Pak","1075178725560307715","","jokowi","in","","0","0","0","https://x.com/undefined/status/1075178725560307715","885409445395570688",
"1075178708204277761","Tue Dec 18 23:59:14 +0000 2018","0","Bagaimana sebenarnya muncul ide kotak suara berbahan kardus yg akan digunakan pada Pemilu 2019? Simak berikut ini! Pembuatan kotak suara berbahan dasar kardus sudah melalui persetujuan oleh DPR dan pemerintah Kalian tahu kan?#SandiwaraUnoKardus #KotakSuaraKardus","1075178708204277761","","","in","","0","0","0","https://x.com/undefined/status/1075178708204277761","768296838495469568",
"1075178562720681989","Tue Dec 18 23:58:39 +0000 2018","1","Trs yg blng @prabowo a** dan yg pejabat jlas2 dkung jainudin naciro bebas bebas aja gtuuuuu.....ini negara hukum apa negara milik penguasa?????? Wajiiib lawaaaaaan ...rakyat bergeraaak kalo sampe @aniesbaswedan di hukum","1075178562720681989","","","in","","0","0","0","https://x.com/undefined/status/1075178562720681989","959045852886056961",
"1075178560904519681","Tue Dec 18 23:58:39 +0000 2018","0","Ingat !! Presiden Jokowi adalah Orang No: 1 di Republik Indonesia","1075178560904519681","","","in","","0","0","0","https://x.com/undefined/status/1075178560904519681","863352324520947717",
"1075178534660857856","Tue Dec 18 23:58:33 +0000 2018","0","Elektabilitas Turun Kubu Jokowi-Ma ruf Saling Menyalahkan https://t.co/WziAWCvimM","1075178534660857856","","","in","","0","0","0","https://x.com/undefined/status/1075178534660857856","98134869",
"1074853884642783232","Tue Dec 18 23:58:29 +0000 2018","0","@Kars104 @iStephJones hrsnya jika pendukung JKW tdk golput bs lbh dr 500 atau bs jd menggerus angka 500 itu. Jd kemungkinan prabowo menang tipis bs lbh besar","1075178517753516032","","Kars104","in","","0","1","0","https://x.com/undefined/status/1075178517753516032","63125478",
"1070079342699368448","Tue Dec 18 23:58:23 +0000 2018","0","@Paltiwest @jokowi @AlvinoLulu @Y_Radianto @P3nj3l4j4h @Airin_NZ @TheArieAir @FaGtng @ulinyusron Boleh ngutang itu juga ngembat dana haji...... Bosannnnn bongg......","1075178495175585792","","PaltiHutabarat","in","","0","0","0","https://x.com/undefined/status/1075178495175585792","3326389550",
"1075178479233032192","Tue Dec 18 23:58:19 +0000 2018","18","BARU DI ERA JOKOWI SAJA JABATAN SEORANG PRESIDEN MENJADI IMAM SHOLAT DIPUBLIKASIKAN KE MANA2.. JAMAN ALM GUS DUR YG KIAI SAJA MALAH SERING JADI MAKMUM.. BAGI SY ITU PERTANDA DANGKAL!!!","1075178479233032192","","","in","","1","6","11","https://x.com/undefined/status/1075178479233032192","427309849",
"1075178434391724032","Tue Dec 18 23:58:09 +0000 2018","0","Aku gk salah lagi dgn pemimpin kita @Jokowi yg begitu hebat &amp; serba bisa. Itulah pemimpin yg terbaik buat kita semua. #01JokowiLagi #JombangJokowi https://t.co/qSLCwjZC8K","1075178434391724032","https://pbs.twimg.com/media/DutvQH6UwAAhWU8.jpg","","in","","0","0","0","https://x.com/undefined/status/1075178434391724032","990595345150177281",
