"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2029041081707577785","Wed Mar 04 06:31:34 +0000 2026","0","@CNNIndonesia Kwkwwkwkwk ga di ludahin aja ud syukur loe bisa apa Indonesia sekarang ini ditangan Prabowo? AMPAS..!!","2029082303960629297","","CNNIndonesia","in","","0","0","0","https://x.com/undefined/status/2029082303960629297","1870159834978697216",
"2028714658249793571","Wed Mar 04 06:31:32 +0000 2026","0","@haliobssd menarik lofyu","2029082296465408287","","haliobssd","in","","0","0","0","https://x.com/undefined/status/2029082296465408287","1870286131440553985",
"2028837143976755475","Wed Mar 04 06:31:28 +0000 2026","0","@kompascom Ini program kebanggaan kalian @Gerindra @prabowo @bang_dasco @fadlizon @habiburokhman @BANGSAygSUJUD @bengkeldodo @FirzaHusain @xquitavee @TeddGus","2029082279709163960","","kompascom","in","","0","0","0","https://x.com/undefined/status/2029082279709163960","1606259742388629505",
"1939318464067596481","Wed Mar 04 06:31:27 +0000 2026","0","@TheCurut007 @BANGSAygSUJUD @prabowo @Alie_Fahnoor @are_inismyname @florieliciouss @Ndons_Back @Kimberley_PS08 @tonybulumanu @IrawanRommi @FDonghun Kalau tidak bersalah kenapa dipakaikan rompi orange ? Kalau sudah tertangkap baru sebut nama Allah Allah.","2029082274332065891","","TheCurut007","in","","0","0","0","https://x.com/undefined/status/2029082274332065891","709721068856954880",
"2028940667892941247","Wed Mar 04 06:31:23 +0000 2026","0","@kang___L @prabowo ","2029082258846679211","","kang___L","qme","","0","0","0","https://x.com/undefined/status/2029082258846679211","1053321030544969728",
"2029082232175116680","Wed Mar 04 06:31:17 +0000 2026","0","IH MIRIP JOKOWI","2029082232175116680","","","in","","0","0","0","https://x.com/undefined/status/2029082232175116680","1902937813303377920",
"2028411354324008974","Wed Mar 04 06:31:14 +0000 2026","0","@prabowo Stelah tidak mndapatkn Hadiah Nobel Perdamaian 2025 Trump mengatakn Bahwa ia tidak lagi merasa berkewajiban hanya untuk mmikirkan Perdamaian . Artiny dia TIDAK TULUS &amp; HAUS PUJIAN! Lalu tujuannya membentuk BoP apa?! BISNIS KEPENTINGAN?! Dia pantas disebut bajingan Narsis!","2029082220259098868","","prabowo","in","","0","0","0","https://x.com/undefined/status/2029082220259098868","1723123956729962496",
"2029082195063914758","Wed Mar 04 06:31:08 +0000 2026","0","prabowo be doin anything but puasa ama teraweh pertama kalinya indonesia punya presiden mokel","2029082195063914758","","","in","","0","0","0","https://x.com/undefined/status/2029082195063914758","1677886272235507712",
"2029082178123124844","Wed Mar 04 06:31:04 +0000 2026","0","@prabowo di banyak tempat kenapa dapur MBG bisa masuk ke perumahan? Sopir MBG itu suka ngebut dan suka2 di jalan mungkin ngerasa bagian dari proyek presiden. Bisa ga ditertibkan.","2029082178123124844","","prabowo","in","","0","0","0","https://x.com/undefined/status/2029082178123124844","874862814866939904",
"2029082136326844914","Wed Mar 04 06:30:54 +0000 2026","0","capek chat rata kanan","2029082136326844914","","","in","","0","0","0","https://x.com/undefined/status/2029082136326844914","1870286131440553985",
