"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2035606178747838816","Sun Mar 22 06:35:07 +0000 2026","0","SUKSESKAN PROGRAM GERAK CEPAT UNTUK NEGERI Prabowo meresmikan pembangunan sarana 218 jembatan di desa-desa @YandriSusanto @SekretariatNegaraRI #KementerianDesaPDT #BPSDMKemendesaPDT #TerimaKasihBapakPresiden #GerakCepatUntukNegeriku #JembatanMenujuKemakmuran #KerjaBerdampak","2035606178747838816","","","in","","0","0","0","https://x.com/undefined/status/2035606178747838816","1984607885163446281",
"2035384404227612967","Sun Mar 22 06:35:00 +0000 2026","0","@Fol1eadeux @alshonew @insidefolkative @prabowo Masih mikirnya belanja ?? belanja klo jauh juga pakai BBM bukan ?? ya ampun ente @Fol1eadeux sama aja kaya @prabowo dan pemilihnya","2035606151870705888","","Fol1eadeux","in","","0","0","0","https://x.com/undefined/status/2035606151870705888","99154368",
"2035606150163673561","Sun Mar 22 06:35:00 +0000 2026","0","SUKSESKAN PROGRAM GERAK CEPAT UNTUK NEGERI Bapak Presiden Prabowo meresmikan secara serempak pembangunan sarana dan prasarana jembatan di desa-desa dan daerah yang membutuhkan @YandriSusanto @SekretariatNegaraRI #KementerianDesaPDT #BPSDMKemendesaPDT #TerimaKasihBapakPresiden https://t.co/1bV0WULed3","2035606150163673561","https://pbs.twimg.com/ext_tw_video_thumb/2035603525254942721/pu/img/_jvvvL_R9h-mwSOq.jpg","","in","","0","0","0","https://x.com/undefined/status/2035606150163673561","1716711295561711616",
"2035606142718734422","Sun Mar 22 06:34:58 +0000 2026","1","SUKSESKAN PROGRAM GERAK CEPAT UNTUK NEGERI Bapak Presiden Prabowo meresmikan secara serempak pembangunan sarana dan prasarana vital 218 jembatan di desa-desa dan daerah yang membutuhkan. https://t.co/PW6bUAz5Dw","2035606142718734422","https://pbs.twimg.com/ext_tw_video_thumb/2035605727038066689/pu/img/PqdLgm3I3QRFoi_Y.jpg","","in","","0","0","0","https://x.com/undefined/status/2035606142718734422","1749779073369604096",
"2035606110321934528","Sun Mar 22 06:34:51 +0000 2026","0","SUKSESKAN PROGRAM GERAK CEPAT UNTUK NEGERI Bpk Presiden Prabowo meresmikan scra serempak pembangunan sarana dan prasarana vital 218 jembatan di desa-desa dan daerah yang membutuhkan. @YandriSusanto #KementerianDesaPDT #BPSDMKemendesaPDT #TerimaKasihBapakPresiden #Gerakcepat","2035606110321934528","","","in","","0","0","0","https://x.com/undefined/status/2035606110321934528","1988733709101723652",
"2035224996638077276","Sun Mar 22 06:34:35 +0000 2026","0","@prabowo Namanya juga penerus Jkwi ya sama aja perilakunya cari perhatian rakyat dg bagi sembako bagi2 uang dll. Tugas presiden itu pengambil kebijakan yang adil bukan bagi2 sembako. Bagi2 sembako itu tugas RT","2035606046539211173","","prabowo","in","","0","0","0","https://x.com/undefined/status/2035606046539211173","2019607740851843073",
"2035606023948710304","Sun Mar 22 06:34:30 +0000 2026","0","SUKSESKAN PROGRAM GERAK CEPAT UNTUK NEGERI Bapak Presiden Prabowo meresmikan secara serempak pembangunan sarana dan prasarana vital 218 jembatan di desa-desa dan daerah yang membutuhkan. @YandriSusanto @SekretariatNegaraRI #KementerianDesaPDT #BPSDMKemendesaPD https://t.co/KSlcQkZ9H8","2035606023948710304","https://pbs.twimg.com/ext_tw_video_thumb/2035605804406194176/pu/img/dk3UJ2TRU9TDcJQO.jpg","","in","","0","0","0","https://x.com/undefined/status/2035606023948710304","1378253624535511042",
"2035333915662307600","Sun Mar 22 06:34:21 +0000 2026","0","@sugondese6666 gondes suruh admin edit muka jimin jadi muka prabowo dong","2035605987344966056","","sugondese6666","in","","0","0","0","https://x.com/undefined/status/2035605987344966056","1987457529987969025",
"2035605976209109121","Sun Mar 22 06:34:19 +0000 2026","0","SUKSESKAN PROGRAM GERAK CEPAT UNTUK NEGERI Presiden Prabowo meresmikan pembangunan sarana prasarana vital 218 jembatan di desa-desa @YandriSusanto @SekretariatNegaraRI #KementerianDesaPDT #BPSDMKemendesaPDT #TerimaKasihBapakPresiden #GerakCepatUntukNegeriku #KerjaBerdampak https://t.co/Z0JGPJRxKP","2035605976209109121","https://pbs.twimg.com/ext_tw_video_thumb/2035605882780942336/pu/img/nhje-7RF_Q6X58uo.jpg","","in","","0","0","0","https://x.com/undefined/status/2035605976209109121","1999122739567964160",
"2035605933670437025","Sun Mar 22 06:34:08 +0000 2026","0","SUKSESKAN PROGRAM GERAK CEPAT UNTUK NEGERI Bpk Presiden Prabowo meresmikan scra serempak pembangunan sarana dan prasarana vital 218 jembatan di desa-desa dan daerah yang membutuhkan. @YandriSusanto #KementerianDesaPDT #BPSDMKemendesaPDT #TerimaKasihBapakPresiden #Gerakcepat","2035605933670437025","","","in","","0","0","0","https://x.com/undefined/status/2035605933670437025","215821560",
"2034501106651607071","Sun Mar 22 06:34:01 +0000 2026","1","@mas_veel @DokterTifa Inilah orang baik untuk penjilat @jokowi bagi para penjilat seperti @mas_veel https://t.co/GIFk5nCimH","2035605902754251148","https://pbs.twimg.com/media/HD_sx8QboAAw1MK.jpg","mas_veel","in","","0","0","0","https://x.com/undefined/status/2035605902754251148","1546085552361189382",
"2035354266521772295","Sun Mar 22 06:33:43 +0000 2026","0","@phantasmoonse iya juga. gw ada teori konspirasi phainon = prabowo???? WTF MIRIP BAMGET SAMASAMA P NAMANYA ADA 7 HURUF SAMASAMA BIRU DAN GAK PERNAH KELIATAN DI RUANGAN YANG SAMA... second body kh spt lookism...","2035605828674461881","","phantasmoonse","in","","0","0","0","https://x.com/undefined/status/2035605828674461881","1677580468089425920",
"2035605826564759708","Sun Mar 22 06:33:43 +0000 2026","1","SUKSESKAN PROGRAM GERAK CEPAT UNTUK NEGERI Bapak Presiden Prabowo meresmikan secara serempak pembangunan sarpras vital 218 jembatan di desa-desa dan daerah yang membutuhkan. @YandriSusanto @SekretariatNegaraRI #KementerianDesaPDT #BPSDMKemendesaPDT #TerimaKasihBapakPresiden https://t.co/19r8dy9JEC","2035605826564759708","https://pbs.twimg.com/ext_tw_video_thumb/2035605659853733888/pu/img/gcrUNmwPHaBRi-aV.jpg","","in","","0","0","0","https://x.com/undefined/status/2035605826564759708","421023876",
"2035605800828477806","Sun Mar 22 06:33:37 +0000 2026","0","Prabowo lagi buktin komitmen untuk rakyat guys! Yuk dukung terus langkah positifnya demi Indonesia yang lebih sejahtera! 🇮🇩 https://t.co/ym1bNf4ZYT","2035605800828477806","https://pbs.twimg.com/media/HD_srn1bYAATzx0.jpg","","in","","0","0","0","https://x.com/undefined/status/2035605800828477806","1723116056565178368",
"2035605465485459530","Sun Mar 22 06:33:34 +0000 2026","0","@lomlgaeteolz salah prabowo","2035605787587031161","","lomlgaeteolz","in","","0","0","0","https://x.com/undefined/status/2035605787587031161","1758633951932104704",
"2035605752942153840","Sun Mar 22 06:33:25 +0000 2026","0","SUKSESKAN PROGRAM GERAK CEPAT UNTUK NEGERI Bapak Presiden Prabowo meresmikan secara serempak pembangunan sarana dan prasarana vital 218 jembatan di desa-desa dan daerah.. @YandriSusanto @SekretariatNegaraRI #KementerianDesaPDT #BPSDMKemendesaPDT #GerakCepatUntukNegeriku https://t.co/Enhgi727LK","2035605752942153840","https://pbs.twimg.com/ext_tw_video_thumb/2035605677272649728/pu/img/F0htTLmZGQvtfQ5W.jpg","","in","","0","0","0","https://x.com/undefined/status/2035605752942153840","1750490382809632768",
"2035605735695114562","Sun Mar 22 06:33:21 +0000 2026","0","SUKSESKAN PROGRAM GERAK CEPAT UNTUK NEGERI Bapak Presiden Prabowo meresmikan secara serempak pembangunan @YandriSusanto @SekretariatNegaraRI #KementerianDesaPDT #BPSDMKemendesaPDT #TerimaKasihBapakPresiden #GerakCepatUntukNegeriku #JembatanMenujuKemakmuran #KerjaBerdampak https://t.co/JLaF2TTAdU","2035605735695114562","https://pbs.twimg.com/amplify_video_thumb/2035604968028418048/img/7RIJxq0Q7h9byPoP.jpg","","in","","0","0","0","https://x.com/undefined/status/2035605735695114562","925010989006823424",
"2035540892598288498","Sun Mar 22 06:33:19 +0000 2026","0","@regar_op0sisi @KPK_RI mana katanya si macan asia mau berantas korupsi t @prabowo the real omon_omon","2035605727491039436","","regar_op0sisi","in","","0","0","0","https://x.com/undefined/status/2035605727491039436","1799873393816383488",
"2035605694091805184","Sun Mar 22 06:33:11 +0000 2026","0","SUKSESKAN PROGRAM GERAK CEPAT UNTUK NEGERI Bapak Presiden Prabowo meresmikan sarana dan prasarana vital 218 jembatan di desa @YandriSusanto @SekretariatNegaraRI #KementerianDesaPDT #BPSDMKemendesaPDT #GerakCepatUntukNegeriku #JembatanMenujuKemakmuran #KerjaBerdampak https://t.co/gvdRYeVbXN","2035605694091805184","https://pbs.twimg.com/media/HD_sl2OaAAApBbS.jpg","","in","","0","0","0","https://x.com/undefined/status/2035605694091805184","1920390681035747329",
"2035605679701155877","Sun Mar 22 06:33:08 +0000 2026","0","Jika mengacu pada pernyataan Jeffrey Sachs dibawah ini apakah Republik Indonesia bukan negara yang berdaulat? @prabowo","2035605679701155877","","","in","","0","0","0","https://x.com/undefined/status/2035605679701155877","1020271334268387328",
"2035560790703689781","Sun Mar 22 06:33:01 +0000 2026","0","@ardi_tama1 islamis jaga jarak sma jokowi imbas dr partainya (PDIP) dan pendukung fanatiknya yg sering nantangin kelompok islamis beda sma prabsky yg gk pernah sekalipun konfrontasi sma islamis ditambah ia jaga hubungan baik dgn islamis bahkan sejak jd tentara hingga dijuluki jendral hijau","2035605652710777096","","ardi_tama1","in","","0","0","0","https://x.com/undefined/status/2035605652710777096","406082543",
"2035583768849998188","Sun Mar 22 06:33:00 +0000 2026","0","@rahmatsn @prabowo Kenyataan di Lapangan. https://t.co/g76dQdy0Go","2035605646037671945","https://pbs.twimg.com/amplify_video_thumb/2035605340776169472/img/4D-qhNkKwSfX5yhh.jpg","rahmatsn","in","","0","0","0","https://x.com/undefined/status/2035605646037671945","907415343299096577",
