"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1082789032466079744","Tue Jan 08 23:59:57 +0000 2019","0","Menyudahi Jokowi Mengakhiri Masalah Bangsa https://t.co/viJD2ISBNq","1082789032466079744","","","in","","0","0","0","https://x.com/undefined/status/1082789032466079744","1364359680",
"1082687596008861696","Tue Jan 08 23:59:56 +0000 2019","3","@DaenkMuslimin @ILCtv1 @karniilyas @KPU_ID @jokowi @prabowo Atau selang cuci darah RSCM","1082789030578728960","","DaenkMuslimin","in","","0","1","0","https://x.com/undefined/status/1082789030578728960","321440010",
"1082667858843205632","Tue Jan 08 23:59:47 +0000 2019","0","@ILCtv1 @AryaSinulingga @jokowi @MarufAminNU Kasihan ini orang hanya mempermalukan dirinya sendiri Gak jelas apa yng dikatakan","1082788991403929600","","ILCTalkshow","in","","0","0","0","https://x.com/undefined/status/1082788991403929600","1067673359964549121",
"1082265088759783424","Tue Jan 08 23:59:46 +0000 2019","0","@KPU_ID @NoeeEng @mas_abudiman @viryanazis @novida_evi @masws1533 @PramonoUtan @hsym_asyari @arifhakim66 @robie2u @K_Setyawan Ya Allah Orang2 bodoh jadi pemimpin. Keduanya itu capres onnn bloon.","1082788987960348673","","KPU_ID","in","","0","0","0","https://x.com/undefined/status/1082788987960348673","3170866136",
"1082777510968848385","Tue Jan 08 23:59:40 +0000 2019","1","@MichelaniaAdam @andi_btg Betul memang Terlalu lembut timses @prabowo klo sedeng debat dgn timses mulyono Timses @prabowo seharusnya di isi orang2 speerti @AndiArief__ @jansen_jsp","1082788961049763840","","MichelaniaAdam","in","","0","0","1","https://x.com/undefined/status/1082788961049763840","936634254141693953",
"1082788957660692480","Tue Jan 08 23:59:39 +0000 2019","8","Seringlah menyebut nama Prabowo Sandi daripada nama tetangga sebelah. https://t.co/4AnLbmwfA9","1082788957660692480","","","in","","1","0","4","https://x.com/undefined/status/1082788957660692480","309474261",
"1082788887083270144","Tue Jan 08 23:59:22 +0000 2019","0","I liked a @YouTube video https://t.co/aasAbFFO47 Film Pendek Kami Jokowi Presiden Gue Keren . Karya Muda Milenial Sedulur Jokowi","1082788887083270144","","","in","","0","0","0","https://x.com/undefined/status/1082788887083270144","202936253",
"1082788880124764160","Tue Jan 08 23:59:20 +0000 2019","0","Warga Menangis Ketika Jokowi Membantah Fitnah https://t.co/NqazFDXYDC","1082788880124764160","","","in","","0","0","0","https://x.com/undefined/status/1082788880124764160","3279146702",
"1082788876727566336","Tue Jan 08 23:59:20 +0000 2019","0","(CNN Indonesia | Mendagri Nilai Isu Surat Suara Tercoblos Didramatisasi) https://t.co/mWFQZOmkO4 #pemilu #pemilu2019","1082788876727566336","","","in","","0","0","0","https://x.com/undefined/status/1082788876727566336","968428811107819521",
"1082788851725135872","Tue Jan 08 23:59:14 +0000 2019","0","@jokowi Pagi Pak Jokowi Pak ini ada tehnik menyelesaikan hutang dengan baik secara Mikro Ekonomi coba dianalogikan atau ditarik secara Makro Ekonomi Pak Terima Kasih. https://t.co/iCgWS2vFJ2","1082788851725135872","","jokowi","in","","0","0","0","https://x.com/undefined/status/1082788851725135872","932783535626240000",
"1082788755168063489","Tue Jan 08 23:58:51 +0000 2019","0","Berdasarkan survei Indikator elektabilias Jokowi-Ma'ruf 54 9 persen sementara Prabowo-Sandiaga 34 8 persen. Ini menunjukkan bahwa kepercayaan masyarakat akan kinerja Presiden Jokowi masih tinggi 🇮🇩 #IngatJokowi #2019JokowiKyaiMaruf #2019TetapJokowi #2019PilihJokowi https://t.co/LiNIagqirF","1082788755168063489","https://pbs.twimg.com/media/DwbWnb7VYAAL-Rk.jpg","","in","","0","0","0","https://x.com/undefined/status/1082788755168063489","966951232416899073",
"1082275171753324544","Tue Jan 08 23:58:47 +0000 2019","0","@benNjerry Fix lo sibuknya ngalah2i jokowi... Hahaha dasar lo sok banget ","1082788738281889793","","BenTobiazz","in","","0","0","0","https://x.com/undefined/status/1082788738281889793","2798753658",
