"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2032344874184556970","Fri Mar 13 06:35:51 +0000 2026","0","CASE CLOSED.. DAMAI SUDAH DI TANGAN RISMON HASIHOLAN SIANIPAR LAWAN JOKOWI. RISMON ..TINGGAL MENUNGGU JABATAN APA YANG AKAN DI EMBAN TUGAS DI BUMN. MUNGKIN JUGA JABATAN DI PSI. https://t.co/l0QuXMwYGV","2032344874184556970","https://pbs.twimg.com/media/HDRW4bXaoAAohqK.jpg","","in","","0","0","0","https://x.com/undefined/status/2032344874184556970","1705475303571861504",
"2032344821025948098","Fri Mar 13 06:35:39 +0000 2026","0","Quraish Shihab doakan Prabowo di Nuzulul Qur'an. Kekuasaan dari Tuhan semoga jadi takdir untuk keadilan dan kesejahteraan rakyat Indonesia. https://t.co/up1V8xUb7Y","2032344821025948098","https://pbs.twimg.com/ext_tw_video_thumb/2032344780760571904/pu/img/GVkzirxzHQn3cq1I.jpg","","in","","0","0","0","https://x.com/undefined/status/2032344821025948098","1983739779339726849",
"2032344763282977004","Fri Mar 13 06:35:25 +0000 2026","0","Breaking News: Jokowi Maafkan Rismon Sianipar https://t.co/BrjJkgDQCv","2032344763282977004","","","in","","0","0","0","https://x.com/undefined/status/2032344763282977004","132078023",
"2031552286250705141","Fri Mar 13 06:35:17 +0000 2026","0","@P3gEl @joe_anno Kalau yang mengingatkan bukan inner sirkel sepertinya nggak akan sampai ke telinganya Prabowo. Karena sepertinya presiden dikelilingi dayang2 utk selalu memberi info baik-baiknya saja. Buktinya tiap pidato selalu saja nggak sesuai dengan fakta. https://t.co/XesMI9chRL","2032344731427205474","https://pbs.twimg.com/media/HDRWwzdaEAAqYJN.jpg","P3gEl","in","","0","0","0","https://x.com/undefined/status/2032344731427205474","1254035776322453506",
"2032038742677160125","Fri Mar 13 06:35:09 +0000 2026","0","@Hnirankara @prabowo Program sebesar MBG wajar menimbulkan pertanyaan publik. Justru dengan keterbukaan kepercayaan masyarakat bisa semakin kuat. #LanjutkanMBG","2032344698770374998","","Hnirankara","in","","0","0","0","https://x.com/undefined/status/2032344698770374998","2011642916377382912",
"2032053079093461045","Fri Mar 13 06:35:08 +0000 2026","0","@blontankpoer @KPK_RI @prabowo Hahahhaaa maling mah maling aja","2032344693842079839","","blontankpoer","tl","","0","0","0","https://x.com/undefined/status/2032344693842079839","2770794800",
"2031523528701522359","Fri Mar 13 06:35:06 +0000 2026","0","@ruslimuhyidin1 @Aceh @prabowo Saya lbh percaya Iran dari pada isriwil dan Ameriki apalagi harus percaya elu yg jelas2 agen mossad ","2032344683004010542","","ruslimuhyidin1","in","","0","0","0","https://x.com/undefined/status/2032344683004010542","1582025037506555904",
"2032289713730801753","Fri Mar 13 06:35:05 +0000 2026","0","@NoemeeBelonta Kerennya Food Estate Papua hasil gagasan Presiden Prabowo beneran bikin harapan baru buat pangan Indonesia #FoodEstatePapua","2032344681129107927","","NoemeeBelonta","in","","0","0","0","https://x.com/undefined/status/2032344681129107927","2756602066",
"2032299603392151692","Fri Mar 13 06:34:49 +0000 2026","0","@investorgabut PANTES AJA PILPRESS LOST STREAK TERNYATA EMANG @prabowo","2032344611117818003","","investorgabut","in","","0","0","0","https://x.com/undefined/status/2032344611117818003","636790584",
"2032344591836610611","Fri Mar 13 06:34:44 +0000 2026","0","Indonesia berdiri di atas kekayaan hijau yang sangat berharga. Kekayaan alam ini hrs dimanfaatkan utk seluas-luasnya kemakmuran rakyat. Percepat Transisi Energi https://t.co/lzEBWwV5cm","2032344591836610611","https://pbs.twimg.com/media/HDRWoKobQAc5axT.jpg","","in","","0","0","0","https://x.com/undefined/status/2032344591836610611","1666045929760358401",
"2031810078500929623","Fri Mar 13 06:34:42 +0000 2026","0","@msaid_didu @prabowo Terlanjur bebal pak","2032344584748204052","","msaid_didu","in","","0","0","0","https://x.com/undefined/status/2032344584748204052","940066226163683329",
"2032338572343459854","Fri Mar 13 06:34:40 +0000 2026","0","@UmarHasibuan__ @SianiparRismon ini mungkin sebuah petunjuk dari Tuhan agar perjuangan rakyat tidak ada didalamnya orang2 hina dan pengkhianat. lebih baik sekarang kebuka hinanya. padahal perjuangan sudah mulai tampak dengan sidang KIP yg meminta UGM buka dokumen jokowi","2032344574262460711","","UmarHasibuan__","in","","0","0","0","https://x.com/undefined/status/2032344574262460711","223709269",
"2032050480776691950","Fri Mar 13 06:34:38 +0000 2026","0","@ch_chotimah2 @prabowo idih","2032344566624632918","","ch_chotimah2","in","","0","0","0","https://x.com/undefined/status/2032344566624632918","948923438957150209",
"2032325372835172449","Fri Mar 13 06:34:35 +0000 2026","0","@alisyarief @jokowi @SianiparRismon kau yg the game dimata masyarakat lai ","2032344555891408901","","alisyarief","in","","0","0","0","https://x.com/undefined/status/2032344555891408901","2899716871",
"2032344543975408015","Fri Mar 13 06:34:33 +0000 2026","0","Wah bisa jadi staf ahli nya ahli ini ","2032344543975408015","","","in","","0","0","0","https://x.com/undefined/status/2032344543975408015","1189039138835554304",
"2032344530100633637","Fri Mar 13 06:34:29 +0000 2026","0","Kerja sama kolektif dalam skala besar akan mengamankan transisi berlangsung efektif setara dan tepat sasaran. Percepat Transisi Energi https://t.co/qne4IM3iZo","2032344530100633637","https://pbs.twimg.com/media/HDRWkpEbQAAGR1W.jpg","","in","","0","0","0","https://x.com/undefined/status/2032344530100633637","1538881735227998213",
"2032108516862018026","Fri Mar 13 06:34:25 +0000 2026","0","@Kathmandu2014 @prabowo @Menlu_RI pak keren ngk berhenti lawan Nene lampir ini","2032344510274159005","","Kathmandu2014","in","","0","0","0","https://x.com/undefined/status/2032344510274159005","1815627023362248704",
